0,410,430,5834.12
0,408,430,5872.17
0,408,430,5950.36
0,409,430,5836.61
0,408,430,6013.35
0,412,430,5798.64
0,411,430,5800
0,405,430,6354.35
0,404,430,6072.76
0,407,430,6057.78
0,408,430,5884.97
0,405,430,6051.05
0,409,430,5864.61
0,408,430,5867.76
0,408,430,6120.95
0,407,430,5894.43
0,411,430,5923.04
0,407,430,5952.39
0,413,430,5732.23
0,407,430,5979.29
1,91,91,388.697
1,91,91,809.113
1,91,91,1302.94
1,91,91,256.925
1,91,91,402.003
1,91,91,546.625
1,91,91,1159.88
0,90,91,1336.82
1,91,91,227.934
1,91,91,302.671
0,90,91,1347.52
1,91,91,86.945
1,91,91,830.211
1,91,91,157.688
1,91,91,1148.78
1,91,91,708.492
1,91,91,834.04
1,91,91,734.605
1,91,91,508.585
1,91,91,291.58
0,795,860,14131
0,795,860,14392
0,800,860,14378.2
0,796,860,14288.3
0,802,860,14279.3
0,798,860,14113.6
0,800,860,14005.4
0,793,860,14185.7
0,796,860,13865.6
0,799,860,13954.6
0,796,860,14162.5
0,799,860,13878.5
0,798,860,13906.7
0,797,860,14118.4
0,795,860,14622.3
0,790,860,14635.3
0,796,860,14041.3
0,795,860,14011.3
0,803,860,14165.6
0,795,860,14063.8
0,211,218,3030.53
0,213,218,3017.99
0,212,218,3227.82
0,212,218,3073.16
0,213,218,3114.73
0,210,218,3040.96
0,213,218,3097.66
0,211,218,3053.17
0,212,218,3118.02
0,213,218,3105.55
0,213,218,3183.41
0,212,218,3240.8
0,210,218,3275.56
0,211,218,3317
0,212,218,3190.65
0,211,218,3176.86
0,212,218,3177.93
0,212,218,3112.54
0,212,218,3137.6
0,212,218,3129.57
