0,407,430,2978.88
0,407,430,3029.49
0,406,430,3041.37
0,404,430,2964.86
0,405,430,3008.31
0,407,430,2943.32
0,411,430,2969.33
0,407,430,2961.99
0,403,430,2998.55
0,407,430,2946.86
0,403,430,3056.7
0,403,430,2997.87
0,408,430,2967.14
0,408,430,2879.74
0,408,430,2935.57
0,409,430,2959.46
0,405,430,3045.01
0,407,430,2927.91
0,405,430,2936.35
0,405,430,2977.82
1,91,91,384.515
1,91,91,584.054
1,91,91,563.172
1,91,91,257.325
1,91,91,410.04
1,91,91,377.224
1,91,91,396.59
1,91,91,614.433
1,91,91,231.831
1,91,91,302.939
1,91,91,428.559
1,91,91,88.701
1,91,91,491.696
1,91,91,159.869
0,90,91,682.978
1,91,91,559.773
0,90,91,681.268
0,90,91,679.142
0,90,91,664.054
1,91,91,287.753
0,795,860,7058.58
0,795,860,7018.17
0,797,860,7042.39
0,796,860,7028.67
0,795,860,6996.71
0,796,860,6980.62
0,795,860,7008.21
0,793,860,7059.53
0,796,860,6969.16
0,793,860,7080.79
0,796,860,7078.33
0,796,860,7034.54
0,793,860,7097.83
0,799,860,7025.05
0,796,860,6984.65
0,793,860,6989.78
0,791,860,7163.43
0,795,860,6935.23
0,791,860,6982.68
0,789,860,7132.99
0,210,218,1515.16
0,214,218,1505.85
0,211,218,1524.69
0,212,218,1572.82
0,213,218,1519.93
0,210,218,1537.97
0,212,218,1513.14
0,210,218,1559.65
0,212,218,1505.74
0,213,218,1509.42
0,213,218,1541.07
0,210,218,1544.81
0,210,218,1586.55
0,209,218,1610.02
0,211,218,1520.34
0,210,218,1532.47
0,212,218,1525.77
0,210,218,1512.98
0,210,218,1547.87
0,212,218,1574.6
