0,411,430,2203.44
0,405,430,2255.92
0,407,430,2308.14
0,405,430,2263.15
0,401,430,2323.05
0,407,430,2143.73
0,411,430,2247.28
0,407,430,2241
0,403,430,2284.41
0,405,430,2247.88
0,408,430,2246.9
0,405,430,2244.41
0,408,430,2264.97
0,406,430,2171.17
0,407,430,2249.29
0,407,430,2253.59
0,405,430,2287.12
0,404,430,2622.9
0,405,430,2292.43
0,403,430,2261.49
1,91,91,406.07
1,91,91,506.332
1,91,91,302.036
1,91,91,253.939
1,91,91,395.004
0,90,91,517.409
1,91,91,516.296
1,91,91,391.359
1,91,91,251.672
1,91,91,326.204
0,90,91,531.953
1,91,91,90.836
1,91,91,407.268
1,91,91,161.624
0,90,91,570.224
1,91,91,484.456
0,90,91,504.87
0,90,91,534.002
0,90,91,507.068
1,91,91,289
0,799,860,5343.2
0,788,860,5425.02
0,789,860,5426.49
0,797,860,5404.36
0,790,860,5296.11
0,796,860,5434.16
0,795,860,5255.21
0,790,860,5367.97
0,796,860,5251.84
0,792,860,5380.44
0,796,860,5340.86
0,797,860,5231.08
0,794,860,5257.23
0,794,860,5257.91
0,792,860,5296.68
0,790,860,5295.31
0,800,860,5336.7
0,795,860,5293.9
0,791,860,5265.01
0,793,860,5342.93
0,211,218,1150.38
0,214,218,1162.49
0,211,218,1155.8
0,209,218,1168.01
0,213,218,1126.02
0,213,218,1168.12
0,212,218,1145.23
0,211,218,1147.96
0,211,218,1141.9
0,211,218,1137.22
0,213,218,1128.49
0,211,218,1154.74
0,211,218,1168.78
0,210,218,1180.66
0,211,218,1168.04
0,210,218,1169.49
0,211,218,1149.99
0,210,218,1139.39
0,211,218,1142.18
0,212,218,1139.49
