0,396,430,347.193
0,403,430,328.922
0,395,430,332.497
0,396,430,337.016
0,396,430,339.281
0,402,430,332.4
0,399,430,335.342
0,399,430,327.457
0,397,430,329.113
0,402,430,323.719
0,403,430,330.354
0,397,430,330.337
0,400,430,370.234
0,401,430,346.706
0,396,430,341.351
0,397,430,328.248
0,400,430,339.389
0,398,430,327.037
0,401,430,343.064
0,396,430,343.629
0,89,91,85.52
0,89,91,79.4
0,90,91,75.482
0,90,91,76.757
0,90,91,76.911
0,90,91,74.674
1,91,91,73.136
0,90,91,95.226
0,90,91,71.48
1,91,91,74.495
0,89,91,75.275
1,91,91,69.761
0,90,91,74.532
1,91,91,48.654
0,89,91,76.462
0,89,91,75.052
0,89,91,73.038
0,90,91,74.709
0,90,91,72.105
0,89,91,72.457
0,785,860,770.24
0,783,860,760.396
0,785,860,765.154
0,784,860,785.038
0,784,860,746.575
0,791,860,754.179
0,785,860,746.026
0,787,860,751.91
0,786,860,759.123
0,785,860,738.728
0,785,860,767.871
0,785,860,756.543
0,791,860,771.675
0,782,860,761.752
0,783,860,755.058
0,785,860,737.396
0,788,860,757.189
0,791,860,754.704
0,791,860,755.234
0,787,860,752.227
0,206,218,166.92
0,207,218,167.143
0,210,218,167.887
0,209,218,164.352
0,206,218,166.411
0,207,218,165.735
0,209,218,163.837
0,205,218,169.486
0,208,218,164.922
0,207,218,162.048
0,211,218,160.253
0,206,218,164.314
0,206,218,165.269
0,208,218,168.409
0,210,218,165.43
0,208,218,161.762
0,210,218,165.544
0,206,218,165.278
0,207,218,165.316
0,210,218,163.746
