0,405,430,8496.26
0,405,430,8400.91
0,409,430,8376.84
0,406,430,8430.18
0,408,430,8542.5
0,405,430,8445.41
0,407,430,8411.21
0,407,430,8416.99
0,408,430,8469.72
0,408,430,8454.36
0,408,430,8464.18
0,405,430,8503.65
0,407,430,8602.83
0,406,430,8758.7
0,408,430,8568.77
0,406,430,8487.45
0,409,430,8558.25
0,406,430,8459.52
0,405,430,8507.39
0,408,430,8483.62
1,91,91,418.868
0,90,91,1733.61
1,91,91,901.015
1,91,91,318.076
1,91,91,877.295
1,91,91,636.091
1,91,91,1222.27
1,91,91,1140.42
1,91,91,946.395
1,91,91,492.488
1,91,91,930.337
1,91,91,248.598
1,91,91,871.444
1,91,91,733.207
0,90,91,1735.43
1,91,91,965.025
1,91,91,1182.24
0,90,91,1703.46
0,90,91,1681.38
1,91,91,695.3
0,794,860,17519.9
0,793,860,17412.2
0,792,860,17703.9
0,796,860,17436.1
0,794,860,17452.7
0,793,860,17502.9
0,792,860,17537.1
0,792,860,17473.6
0,795,860,17444.1
0,793,860,17526.3
0,795,860,17108.6
0,792,860,17316.1
0,797,860,17401.9
0,796,860,17335.5
0,796,860,17331.6
0,795,860,17344.9
0,797,860,17291.6
0,801,860,17255.4
0,796,860,17321.2
0,797,860,17403.6
0,211,218,4247.26
0,210,218,4261.31
0,210,218,4241.44
0,210,218,4245.6
0,212,218,4226.58
0,209,218,4217.3
0,210,218,4236.39
0,210,218,4228.91
0,209,218,4253.92
0,211,218,4231.94
0,214,218,4211.47
0,209,218,4201.54
0,212,218,4245.07
0,210,218,4291.56
0,211,218,4253.47
0,210,218,4279.6
0,211,218,4304.05
0,209,218,4208.49
0,211,218,4232.39
0,211,218,4256.15
