0,405,430,8324.71
0,405,430,8343.4
0,408,430,8256.75
0,408,430,8253.28
0,409,430,8198.46
0,405,430,8194.17
0,407,430,8258.4
0,408,430,8270.22
0,405,430,8254.25
0,406,430,8201.28
0,406,430,8313.41
0,403,430,8267.85
0,406,430,8246.75
0,408,430,8311.09
0,407,430,8196.85
0,406,430,8238.4
0,408,430,8191.94
0,407,430,8191.14
0,407,430,8407.54
0,407,430,8337.55
1,91,91,333.732
1,91,91,638.666
1,91,91,445.159
1,91,91,681.718
1,91,91,728.784
1,91,91,397.346
1,91,91,1101.82
0,90,91,1550.17
1,91,91,236.669
1,91,91,376.035
1,91,91,1221.7
1,91,91,265.51
1,91,91,1524.72
1,91,91,501.104
1,91,91,1019.69
1,91,91,1048.05
1,91,91,1165.83
0,90,91,1551.8
1,91,91,274.656
1,91,91,554.243
0,796,860,17146.8
0,792,860,17235
0,794,860,17002.1
0,796,860,16861
0,797,860,16967.4
0,798,860,16848.1
0,801,860,16835.7
0,795,860,16792.9
0,797,860,17243.8
0,793,860,16787.9
0,793,860,16859.3
0,801,860,16825
0,801,860,16933.4
0,794,860,16987
0,805,860,16834.8
0,799,860,16774
0,797,860,16851.3
0,794,860,16939.4
0,798,860,16861.2
0,796,860,16791.9
0,211,218,3902.89
0,212,218,3931.15
0,213,218,3945.97
0,212,218,3918.98
0,212,218,3882.84
0,209,218,3907.26
0,211,218,3869.64
0,213,218,3874.35
0,210,218,3866.71
0,213,218,3896.26
0,212,218,3864.43
0,211,218,3903.25
0,211,218,3928.04
0,211,218,3911.47
0,212,218,3881
0,210,218,3993.14
0,212,218,3894.54
0,210,218,4002.96
0,213,218,3974.38
0,212,218,3975.19
