0,405,430,8901.24
0,405,430,8806.28
0,406,430,8834.93
0,407,430,8822.83
0,407,430,8822.7
0,405,430,8686.35
0,405,430,8687.82
0,408,430,8746.89
0,410,430,8759.53
0,405,430,8778.35
0,406,430,8788.83
0,405,430,8800.1
0,405,430,8785.75
0,406,430,8676.82
0,406,430,8742.21
0,404,430,8798.07
0,405,430,8813.03
0,405,430,8762.4
0,405,430,8784.38
0,402,430,8811.87
1,91,91,998.605
1,91,91,1335.75
0,90,91,1782.29
1,91,91,1056.8
1,91,91,732.559
1,91,91,1179.92
0,90,91,1786.4
0,90,91,1802.36
1,91,91,510.761
1,91,91,979.938
0,90,91,1783.01
1,91,91,1210.06
0,90,91,1832.09
1,91,91,775.475
0,90,91,1779.02
1,91,91,1353.87
0,90,91,1882.03
0,90,91,1842.76
1,91,91,1002.11
0,90,91,1779.34
0,794,860,17699.6
0,793,860,17659.3
0,791,860,17594.1
0,793,860,17450.6
0,794,860,17487.1
0,793,860,17437.2
0,795,860,17467.2
0,793,860,17430.6
0,795,860,17418.8
0,793,860,17683
0,798,860,17806
0,800,860,17633.9
0,792,860,17614.2
0,796,860,17613.6
0,791,860,17581
0,792,860,17595.3
0,795,860,17836.7
0,794,860,17688.2
0,797,860,17586.9
0,793,860,17526.5
0,209,218,4312.63
0,210,218,4315.53
0,209,218,4331.31
0,209,218,4347.95
0,210,218,4334.28
0,209,218,4407.24
0,213,218,4713.54
0,208,218,4437.54
0,212,218,4434.02
0,212,218,4379.14
0,211,218,4340.78
0,209,218,4354.24
0,208,218,4435.62
0,208,218,4491.91
0,211,218,4346.66
0,210,218,4509.35
0,212,218,4483.7
0,209,218,4426.55
0,210,218,4418.73
0,212,218,4702.33
