0,403,430,632.63
0,402,430,646.57
0,400,430,625.733
0,405,430,630.136
0,403,430,609.747
0,408,430,611.699
0,403,430,636.796
0,403,430,618.899
0,400,430,659.105
0,399,430,653.223
0,399,430,649.608
0,401,430,625.772
0,399,430,646.941
0,406,430,613.201
0,403,430,624.77
0,399,430,636.825
0,402,430,621.77
0,399,430,637.015
0,401,430,618.855
0,401,430,670.849
1,91,91,90.716
0,90,91,152.275
1,91,91,147.393
0,90,91,144.609
1,91,91,116.507
0,90,91,144.882
1,91,91,113.094
1,91,91,99.196
0,90,91,142.016
0,90,91,144.534
0,90,91,145.2
1,91,91,96.445
0,89,91,147.615
1,91,91,116.18
0,89,91,144.357
0,90,91,145.861
0,90,91,146.425
0,89,91,148.196
1,91,91,84.888
1,91,91,91.221
0,788,860,1605.84
0,791,860,1565.94
0,783,860,1689.08
0,784,860,1712.04
0,788,860,1718.06
0,786,860,1599.01
0,788,860,1599.56
0,787,860,1632.5
0,781,860,1688.42
0,788,860,1629.7
0,782,860,1618.38
0,793,860,1610.36
0,799,860,1592.38
0,791,860,1603.24
0,798,860,1588.88
0,784,860,1623.65
0,784,860,1626.33
0,788,860,1583.46
0,789,860,1616.45
0,785,860,1597.33
0,208,218,326.956
0,211,218,326.492
0,209,218,341.654
0,209,218,348.331
0,207,218,333.625
0,211,218,329.078
0,211,218,321.283
0,209,218,334.469
0,209,218,325.929
0,211,218,328.826
0,213,218,324.708
0,211,218,320.761
0,211,218,331.66
0,208,218,333.237
0,211,218,399.431
0,208,218,388.577
0,209,218,335.999
0,208,218,349.44
0,207,218,333.378
0,211,218,334.29
