0,401,430,238.979
0,400,430,260.698
0,399,430,262.95
0,397,430,254.844
0,397,430,261.862
0,399,430,256.453
0,402,430,255.717
0,399,430,250.69
0,400,430,259.799
0,397,430,255.662
0,395,430,258.59
0,394,430,257.805
0,398,430,258.028
0,404,430,253.029
0,405,430,248.364
0,397,430,260.037
0,399,430,258.862
0,394,430,254.922
0,400,430,276.449
0,397,430,261.927
0,90,91,60.972
0,90,91,60.883
1,91,91,35.408
1,91,91,51.805
0,90,91,60.08
1,91,91,45.15
1,91,91,34.295
1,91,91,52.807
1,91,91,47.313
0,90,91,58.746
0,89,91,61.526
1,91,91,34.833
0,90,91,61.063
0,89,91,60.906
0,89,91,63.602
0,89,91,61.099
0,90,91,63.264
0,89,91,59.294
0,90,91,58.271
0,90,91,61.19
0,783,860,668.063
0,790,860,658.917
0,785,860,663.629
0,786,860,671.285
0,785,860,661.396
0,788,860,660.892
0,792,860,662.603
0,788,860,663.84
0,788,860,658.138
0,792,860,653.964
0,781,860,676.108
0,780,860,657.695
0,784,860,672.583
0,784,860,677.982
0,787,860,642.63
0,789,860,650.419
0,784,860,658.825
0,786,860,651.536
0,791,860,662.498
0,792,860,651.479
0,208,218,130.758
0,210,218,133.232
0,206,218,131.366
0,207,218,130.665
0,209,218,129.79
0,206,218,130.366
0,208,218,129.332
0,208,218,130.348
0,208,218,127.993
0,205,218,134.836
0,208,218,131.338
0,209,218,129.506
0,205,218,131.875
0,208,218,132.135
0,210,218,130.228
0,206,218,130.88
0,208,218,134.404
0,207,218,131.538
0,208,218,131.875
0,209,218,127.716
